Scenario Name,Real GDP growth,Nominal GDP growth,Real disposable income growth,Nominal disposable income growth,Unemployment rate,CPI inflation rate,3-month Treasury rate,5-year Treasury yield,10-year Treasury yield,BBB corporate yield,Mortgage rate,Prime rate,Dow Jones Total Stock Market Index (Level),House Price Index (Level),Commercial Real Estate Price Index (Level),Market Volatility Index (Level),quarter,tickers,avg_price,avg_volume
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,BA,0.8864066825396826,1453038.0952380951
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,CVX,3.8864087301587302,926717.4603174604
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,DIS,1.1981726666666666,3384349.206349206
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,DWDP,11.851410841269841,651e3
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,JNJ,1.8626819523809524,1942171.4285714286
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,KO,0.9184441904761905,3480838.095238095
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,MMM,7.484126984126984,664952.380952381
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,PG,2.7820561904761907,1651758.7301587302
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,WFC,0.9651539047619048,304152.38095238095
Actual,9.3,14,4.8,9.5,7.7,4.7,4.9,7.4,7.6,9.4,8.9,6.8,NA,23.5,50.9,NA,1976.1,XOM,2.8177084444444445,2937701.587301587
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,BA,1.086289111111111,2438844.4444444445
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,CVX,4.512896825396825,893650.7936507936
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,DIS,1.1348642857142857,2690738.095238095
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,DWDP,11.644620777777778,663157.1428571428
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,JNJ,1.8028274285714285,1332495.238095238
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,KO,0.8603463968253968,3458438.095238095
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,MMM,7.3561507936507935,611606.3492063492
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,PG,2.797123142857143,1065650.7936507936
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,WFC,1.0749009206349207,309638.09523809527
Actual,3.1,7.3,2.1,5.6,7.6,3.6,5.2,7.4,7.6,9.4,8.8,6.9,NA,23.6,51.8,NA,1976.2,XOM,3.072420761904762,3300215.873015873
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,BA,1.368055484375,1662950
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,CVX,4.73193359375,634250
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,DIS,1.042734078125,3374135.9375
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,DWDP,10.202257015625,772368.75
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,JNJ,1.8394369531249999,1363200
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,KO,0.9000651562499999,2648400
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,MMM,7.736083984375,534550
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,PG,2.991455171875,967300
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,WFC,1.0992431875,367875
Actual,2,7.4,3,9.4,7.7,6.5,5.2,7.3,7.6,9.1,9,7.1,NA,24.6,52.6,NA,1976.3,XOM,3.333557359375,2484600
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,BA,1.4201450476190476,1581285.7142857143
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,CVX,4.5930059523809526,772241.2698412698
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,DIS,0.9309971746031745,2851434.9206349207
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,DWDP,9.060405698412698,786380.9523809524
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,JNJ,1.6890708571428572,1917333.3333333333
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,KO,0.8294064761904761,3970895.238095238
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,MMM,7.274553571428571,523060.31746031746
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,PG,2.8998637301587302,842463.4920634921
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,WFC,1.0552663174603174,380495.2380952381
Actual,3,10.5,2.4,9,7.8,5.9,4.7,6.5,7.1,8.8,8.8,6.5,NA,25.5,53.4,NA,1976.4,XOM,3.2459079682539684,2496152.380952381
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,BA,1.3833692698412698,1576660.3174603174
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,CVX,5.083829365079365,767441.2698412698
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,DIS,0.830673746031746,3394166.6666666665
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,DWDP,8.567460444444444,661657.1428571428
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,JNJ,1.4611855555555555,1716723.8095238095
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,KO,0.7966063968253968,4709180.952380952
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,MMM,6.505704365079365,621028.5714285715
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,PG,2.654762,1139149.2063492064
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,WFC,1.1027613174603175,264685.71428571426
Actual,4.7,11.6,-0.1,7.3,7.5,7.5,4.6,6.8,7.2,8.8,8.7,6.3,NA,26.6,55,NA,1977.1,XOM,3.2554565873015875,2371707.9365079366
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,BA,1.6860016666666666,1987936.507936508
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,CVX,5.143601190476191,554387.3015873015
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,DIS,0.7221159047619048,2682941.26984127
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,DWDP,8.035273365079366,542719.0476190476
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,JNJ,1.396122746031746,1941485.7142857143
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,KO,0.7806093650793651,4474666.666666667
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,MMM,6.191964285714286,484393.65079365077
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,PG,2.4211310476190477,1197257.142857143
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,WFC,1.048156634920635,316139.68253968254
Actual,8.1,14.3,5.1,12.5,7.1,7.2,4.8,6.8,7.3,8.7,8.8,6.5,NA,27.7,56,NA,1977.2,XOM,3.2337552222222223,2037714.2857142857
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,BA,1.8520477936507937,1566879.365079365
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,CVX,5.228174603174603,677320.6349206349
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,DIS,0.7859951111111111,2532052.380952381
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,DWDP,6.97971780952381,735933.3333333334
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,JNJ,1.4826388888888888,1626361.9047619049
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,KO,0.8183697777777778,1957790.4761904762
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,MMM,6.318700396825397,444622.22222222225
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,PG,2.59158,943441.2698412698
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,WFC,1.0059524285714285,286247.61904761905
Actual,7.3,12.6,6.3,12.8,6.9,5.6,5.5,7,7.3,8.6,8.9,6.9,NA,28.7,57.3,NA,1977.3,XOM,3.1483136666666667,2517003.1746031744
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,BA,1.774903603174603,1000587.3015873015
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,CVX,4.949652777777778,567034.9206349206
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,DIS,0.7876664603174603,2784606.3492063493
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,DWDP,6.2125220952380955,794390.4761904762
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,JNJ,1.5227761904761905,1779352.380952381
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,KO,0.7883185555555555,2941028.5714285714
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,MMM,6.005208333333333,511619.04761904763
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,PG,2.60280273015873,1025168.253968254
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,WFC,0.9937169841269842,263517.4603174603
Actual,0,9,7.9,14.3,6.7,6,6.1,7.4,7.6,8.9,8.9,7.7,NA,29.7,58.5,NA,1977.4,XOM,2.9365082222222223,2243073.015873016
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,BA,1.967343677419355,1796322.5806451612
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,CVX,4.683719758064516,579548.3870967742
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,DIS,0.6992163548387097,2290593.5483870967
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,DWDP,5.3969535,597522.5806451613
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,JNJ,1.4468666774193548,1391070.9677419355
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,KO,0.7638609838709678,2591380.64516129
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,MMM,5.752772177419355,452670.96774193546
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,PG,2.4585434677419356,1039225.8064516129
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,WFC,0.9248152419354839,350219.3548387097
Actual,1.4,7.6,2.9,9.9,6.3,7.1,6.4,7.8,8,9,9.1,8,NA,30.8,59.7,NA,1978.1,XOM,2.8012855,2593935.4838709678
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,BA,3.0102880625,2629271.875
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,CVX,5.235595703125,682675
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,DIS,0.801001109375,4607587.5
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,DWDP,5.695312546875,781251.5625
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,JNJ,1.581746453125,2541375
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,KO,0.8688965,3946500
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,MMM,6.473876953125,734775
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,PG,2.607483,1419200
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,WFC,1.0492350625,516275
Actual,16.5,25.2,4,12.9,6,9.4,6.5,8.2,8.2,9.5,9.6,8.3,NA,31.9,61.4,NA,1978.2,XOM,2.906860625,3140800
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,BA,4.32399246031746,3204707.9365079366
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,CVX,5.39484126984127,814438.0952380953
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,DIS,0.8822826190476191,2920733.3333333335
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,DWDP,5.9462081428571425,756400
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,JNJ,1.7593833174603175,1716419.0476190476
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,KO,0.9129879206349206,4277333.333333333
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,MMM,7.576140873015873,673498.4126984127
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,PG,2.7695313174603173,1159771.4285714286
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,WFC,1.0867229999999999,463466.6666666667
Actual,4,11.1,2.9,10.4,6,9.6,7.3,8.4,8.4,9.3,9.8,9.1,NA,33.1,62.9,NA,1978.3,XOM,3.0055806507936507,3406196.8253968256
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,BA,4.327389158730159,3503717.4603174604
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,CVX,5.783234126984127,680723.8095238095
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,DIS,0.8074375238095238,2585288.888888889
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,DWDP,5.95370373015873,629019.0476190476
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,JNJ,1.6053240634920636,1795961.9047619049
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,KO,0.8907490952380952,2952e3
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,MMM,7.503968253968254,839555.5555555555
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,PG,2.6892982857142855,1144787.3015873015
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,WFC,1.0529099841269842,391923.8095238095
Actual,5.5,14.6,3.2,11.2,5.9,9.6,8.6,8.9,8.7,10.1,10.1,10.8,NA,34.2,64.6,NA,1978.4,XOM,3.1312006666666665,2845485.714285714
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,BA,4.6447186984126985,3197641.26984127
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,CVX,5.795882936507937,703695.2380952381
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,DIS,0.8170989523809524,3226214.285714286
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,DWDP,5.94400353968254,681347.619047619
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,JNJ,1.5028109682539683,2180876.1904761903
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,KO,0.8962468253968254,2809980.9523809524
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,MMM,7.563740079365079,712355.5555555555
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,PG,2.6156375238095237,1107301.5873015872
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,WFC,1.0385251746031745,382653.9682539682
Actual,0.8,8.2,4.3,12.4,5.9,10.5,9.4,9.2,9,10.3,10.4,11.8,NA,35.6,66.5,NA,1979.1,XOM,3.1837799841269843,3385092.0634920634
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,BA,4.094650142857143,1548965.0793650793
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,CVX,6.002976190476191,663060.3174603175
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,DIS,0.7432322698412699,2291080.9523809524
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,DWDP,5.877425063492064,575347.619047619
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,JNJ,1.463831111111111,2165333.3333333335
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,KO,0.8149388888888889,3439771.4285714286
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,MMM,7.054315476190476,574171.4285714285
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,PG,2.478360746031746,1220165.0793650793
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,WFC,1.0273644126984127,301409.5238095238
Actual,0.5,10.6,-3.4,7.6,5.7,13.3,9.4,9.1,9,10.3,10.8,11.7,NA,37.2,68.5,NA,1979.2,XOM,3.2426837936507935,2940571.4285714286
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,BA,4.467176238095238,1591117.4603174604
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,CVX,6.691964285714286,970412.6984126985
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,DIS,0.7996514444444445,2855612.698412698
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,DWDP,6.46384480952381,775295.2380952381
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,JNJ,1.5407159841269842,1962057.142857143
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,KO,0.8090691587301587,3453638.095238095
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,MMM,6.797867063492063,1017523.8095238095
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,PG,2.4086682222222224,1499326.9841269841
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,WFC,1.1534392063492063,408101.5873015873
Actual,2.9,12,1.9,12.4,5.9,13.5,9.7,9.1,9,10.3,11.2,12.1,NA,38.6,70.6,NA,1979.3,XOM,3.4510171587301586,3657193.6507936507
Actual,1,9.3,1.8,12,6,13.3,11.8,10.6,10.4,12.6,12.5,15.1,NA,39.9,72.1,NA,1979.4,BA,4.53607246875,1880371.875
Actual,1,9.3,1.8,12,6,13.3,11.8,10.6,10.4,12.6,12.5,15.1,NA,39.9,72.1,NA,1979.4,CVX,7.08935546875,935700
Actual,1,9.3,1.8,12,6,13.3,11.8,10.6,10.4,12.6,12.5,15.1,NA,39.9,72.1,NA,1979.4,DIS,0.80754203125,3018526.5625
Actual,1,9.3,1.8,12,6,13.3,11.8,10.6,10.4,12.6,12.5,15.1,NA,39.9,72.1,NA,1979.4,DWDP,6.87065971875,758704.6875
Actual,1,9.3,1.8,12,6,13.3,11.8,10.6,10.4,12.6,12.5,15.1,NA,39.9,72.1,NA,1979.4,JNJ,1.501586984375,2682225
Actual,1,9.3,1.8,12,6,13.3,11.8,10.6,10.4,12.6,12.5,15.1,NA,39.9,72.1,NA,1979.4,KO,0.7186687187499999,4298550
Actual,1,9.3,1.8,12,6,13.3,11.8,10.6,10.4,12.6,12.5,15.1,NA,39.9,72.1,NA,1979.4,MMM,6.25,809600
